Sitio,Depth Group,Fecha,Profuidad (m),Temp. (°C),Chl a (µg/l),Ph (Unidad),Turbidity (NTU),DO (mg/L),TDS (mg/l),DBO (mg/l),Sechi  (m),NO3 (µg/L),PO4 (µg/L),NH4 (µg/L),PT (µg/l),NT (µg/l)
WP,10-30 m,2021-01-19 00:00:00,19.5,21.15283841,3.169541622,7.967246142,0.430683497,6.390457725,245,1.870530861,5.745232939,40.76861553,40.62505034,3.784144,0.441860465,35.95986723
WP,10-30 m,2021-02-16 00:00:00,19.5,21.06248433,5.774357072,8.187516708,0.527364942,6.799931108,245.4352846,1.864622925,5.534748218,0.263318987,0,0.96784,0.708695652,22.2383255
WP,10-30 m,2021-03-16 00:00:00,19.5,20.96439646,2.558747931,7.813785533,0.404553597,6.502108486,247,1.977396025,6.068212019,96.03916509,0.60872,0.239627907,0.452083333,40.72591172
WP,10-30 m,2021-04-13 00:00:00,19.5,21.16438685,3.323234236,8.224476629,0.430804456,6.926773673,247,1.939612202,5.769398287,10.64917402,0.5435,1.440526316,1.460869565,32.18521894
WP,10-30 m,2021-05-11 00:00:00,19.5,21.67056673,1.409491649,8.646877619,2.104510944,6.409311425,246.9944683,2.077953987,4.78407002,79.10835528,0.77177,2.408313953,2.028384615,32.75799045
WP,10-30 m,2021-06-08 00:00:00,19.5,22.13783161,1.069330047,8.014673486,2.014057927,6.084738497,247.45,2.48886838,5.085460699,110.8794671,4.41322,0.632290909,1.233333333,33.86865007
WP,10-30 m,2021-07-13 00:00:00,19.5,22.68458888,1.807311351,7.861658156,1.107373495,6.029972604,244.1355668,2.852797907,5.249336048,51.39354503,0.461037931,0.697281339,1.4,30.21639664
WP,10-30 m,2021-08-10 00:00:00,19.5,22.87112256,1.929585898,7.636120113,2.229654859,6.495174868,244.3574749,2.867287623,4.43198422,31.83851274,1.14135,3.210547834,1.165217391,22.68191579
WP,10-30 m,2021-09-07 00:00:00,19.5,23.27908021,1.604677116,7.86471311,2.310452031,6.658756581,242.7967972,3.029258086,4.223553943,37.71310932,0.9783,3.743932203,1.268181818,19.03635729
WP,10-30 m,2021-10-12 00:00:00,19.5,23.42435048,2.754631608,8.028653028,0.633765364,6.578910195,241.7573798,3.197022714,5.159085087,4.895616394,1.567383871,1.689635103,1.003846154,18.33051689
WP,10-30 m,2021-11-09 00:00:00,19.5,23.1310739,2.985995444,7.810448053,0.612260424,6.521349024,241.6262906,3.079141865,5.199355452,1.29779322,1.18483,1.671659574,1.022727273,19.77571589
WP,10-30 m,2021-12-07 00:00:00,19.5,21.68721453,5.715436789,8.321538977,0.377082391,6.8001022,244,2.20327337,5.295595821,1.224526667,1.157129032,1.58585,0.927272727,16.70419064
WP,10-30 m,2022-01-18 00:00:00,19.5,21.0097921,2.21342864,7.865479393,0.320502238,5.856843938,246.5273608,1.720187273,6.146741248,109.581362,6.296238462,3.986945455,3.092,63.31152062
WP,10-30 m,2022-02-08 00:00:00,19.5,20.92232315,2.195652038,7.881323095,0.254977881,6.072590133,247,1.912069127,6.190988786,105.9519543,2.524645161,1.05616,0.6,44.4860511
WP,10-30 m,2022-03-08 00:00:00,19.5,20.65217329,1.856239991,7.797810882,29.80902734,6.348297287,247.5298497,1.73564705,6.304905395,164.2804804,1.807525714,0.877748148,1.582608696,48.24470955
WP,10-30 m,2022-04-05 00:00:00,19.5,21.4912163,1.981336259,7.659987294,0.443409502,6.738733941,248.3184302,2.246168263,6.108985647,59.09623838,3.091911111,0.399098592,1.356071429,38.21084356
WP,10-30 m,2022-05-10 00:00:00,19.5,22.24736531,1.086000976,8.015767828,34.91057869,6.537192438,248.7887028,2.627255471,5.894046682,37.8631314,1.60876,0.988851613,1.114285714,36.66351987
WP,10-30 m,2022-06-14 00:00:00,19.5,22.47722448,1.386456752,7.982120663,1.158702525,6.259333124,247.2404243,2.698997195,5.371978287,47.14190033,1.405603448,1.427533333,1.952380952,39.80422768
WP,10-30 m,2022-07-12 00:00:00,19.5,22.62189743,1.435277893,7.807976181,0.534453339,6.6030497,245.8450864,2.833536635,5.771316441,14.08673195,2.957389655,0.844630769,1.452,31.43678711
WP,10-30 m,2022-08-09 00:00:00,19.5,22.73497031,1.872225166,7.425590074,0.515092727,6.771828587,246.0265612,2.959148506,5.716664289,12.70635229,1.764776471,2.804013571,1.226923077,28.75625076
WP,10-30 m,2022-09-06 00:00:00,19.5,23.16679613,1.257955972,7.741696004,2.535951679,6.639946268,243.1515303,3.046821029,4.450610021,30.51284822,1.96747,0.981742222,1.253571429,23.15759089
WP,10-30 m,2022-10-18 00:00:00,19.5,22.84054453,2.113781885,7.886061588,1.106571562,6.436209664,241.0973694,2.903541795,5.135493275,1.391564407,0.506017241,1.301051319,1.737689394,25.51128978
WP,10-30 m,2022-11-08 00:00:00,19.5,22.87963918,1.720757371,8.432837829,1.304749301,6.381312223,241.6141289,2.804570039,5.210351253,14.99852958,5.753335714,0.72128,1.204761905,46.00369482
WP,10-30 m,2022-12-06 00:00:00,19.5,21.6850819,2.508500699,7.971836714,0.560684139,6.226016173,244,2.23318395,5.708194134,9.274076183,2.080293103,2.0286,1.131818182,40.25019976
WP,10-30 m,2023-01-17 00:00:00,19.5,20.96969099,3.171861366,7.851324956,0.419606324,6.127512572,246.1607519,1.859531433,6.038305113,86.60004432,3.310934063,1.472418182,1.229166667,51.99072066
WP,10-30 m,2023-02-14 00:00:00,19.5,20.65082495,2.583229283,6.945577674,0.381588232,5.517678795,248,1.828781682,6.574731713,230.3899432,4.75019,0.508594872,1.856521739,70.606754
WP,10-30 m,2023-03-14 00:00:00,19.5,20.96933031,2.110411152,7.484396133,0.391693865,6.161436883,248.1600861,1.946163056,6.424942081,155.0697503,4.506109091,0.5152,1.113333333,55.79904437
WP,10-30 m,2023-04-11 00:00:00,19.5,21.74579868,1.234556242,7.84384714,0.28733955,6.622688555,249,2.314209415,6.398703179,58.24326857,4.683981818,0.6356,1.240909091,61.06945212
WP,10-30 m,2023-05-09 00:00:00,19.5,22.26696586,1.508291137,6.79022162,0.617999804,6.684521379,249,2.797784526,5.990873703,81.58484406,1.672577419,4.78071254,0.686666667,36.38064476
WP,10-30 m,2023-06-13 00:00:00,19.5,23.15834869,1.888173639,7.839505175,0.466157355,6.414840325,248.8180676,3.137233617,5.574762452,21.90126366,1.269460714,5.270483727,1.026086957,25.79106688
WP,10-30 m,2023-07-18 00:00:00,19.5,23.06484098,2.189271337,7.578361524,1.550282814,5.574485036,0,3.297031441,5.275054596,26.45354527,0,2.015855377,0,23.92910994
WP,10-30 m,2023-08-16 00:00:00,19.5,23.38884385,1.768852588,6.221022965,1.350983821,5.711837804,247.0820321,3.392103867,5.38714019,50.14306282,0.281364794,36.55618678,0,31.14723339
WP,10-30 m,2023-09-05 00:00:00,19.5,23.59345644,4.160441352,6.889168515,1.64255499,6.140809366,246.9248929,3.381656142,4.726325644,24.66651979,0,21.13228,0,22.04989382
WP,10-30 m,2023-10-18 00:00:00,19.5,23.95682536,22.6170726,9.737469204,42.31083373,6.215676297,300,3.628665695,2.793028901,0,0,0,0,0
WP,10-30 m,2023-11-14 00:00:00,19.5,22.54150276,3.490217728,6.873542446,0.642677634,6.30111745,244,2.787068054,5.659518965,0,0,1.025299715,0,28.30569703
WP,10-30 m,2023-12-05 00:00:00,19.5,22.3499668,2.884628405,8.054271663,0.449281487,6.361789409,245,2.534303917,5.678307917,0,0,0,0,29.91079449
WP,30+ m,2014-02-26 00:00:00,43.33333333,20.7,31.87278315,9.93,1.333333333,4.866666667,0,2.371483912,5.05019167,0,10.43333333,0,0,120.143463
WP,30+ m,2014-03-26 00:00:00,40,21.13333333,31.87278315,8.25,1.333333333,5.233333333,226.6666667,0.214976956,8.227085335,398.2314122,471.2,154.3586999,177.018388,0
WP,30+ m,2014-04-22 00:00:00,41,20.84521739,0.835217391,8.297391304,11.41516249,5.063478261,300,2.078610631,6.896767875,79.00037676,26.45803133,20.13374346,68.65512602,50.22110612
WP,30+ m,2014-06-24 00:00:00,64.5,20.65985714,0.256714286,7.828142857,2.722084421,2.592142857,300,2.319925644,6.716665199,105.5358788,173.4935284,6.373624614,98.92017417,78.51776864
WP,30+ m,2014-07-23 00:00:00,70,20.60938272,0.214814815,7.945432099,2.078319816,2.505802469,300,2.299433881,6.756032758,99.76343815,175.191445,6.835997698,102.9849283,81.17463246
WP,30+ m,2014-08-12 00:00:00,65,20.67295775,0.302816901,8.837183099,3.620214734,2.597746479,2095.958583,2.07695002,6.454456489,73.49414224,26.57992161,0,50.66867601,78.12089899
WP,30+ m,2014-09-08 00:00:00,65.5,20.75972222,0.313888889,7.587361111,2.90133373,2.560972222,300,2.420468822,6.770953969,125.1310366,207.591211,11.59664827,98.2849514,79.31955952
WP,30+ m,2014-10-07 00:00:00,69,20.72253165,0.286962025,8.67,3.854723022,2.22835443,2583.128262,2.079420774,6.425803622,109.7469535,65.22397255,7.174587161,45.08671999,79.01563446
WP,30+ m,2014-11-11 00:00:00,68.5,20.81102564,0.43525641,9.93,5.07847773,2.689358974,300,2.104666641,6.249388222,3.126687684,10.55815903,2.444779579,89.17266038,69.56845028
WP,30+ m,2014-12-08 00:00:00,68,20.54805195,1.14225644,7.962857143,3.60715581,2.372207792,300,2.255414801,6.698883542,111.5648375,203.9556607,9.492327313,102.7459354,79.13560381
WP,30+ m,2015-01-14 00:00:00,69.5,20.390125,0.01,8.396,0.001440991,0,2861.645203,1.938028166,6.644239346,198.0148781,194.028712,10.30001627,75.065098,100.4392453
WP,30+ m,2015-02-10 00:00:00,68.5,20.32871795,1.101794872,8.100897436,12.24062074,6.779615385,471.8459223,1.868281731,6.747475954,55.95575001,4.192307692,5.936873072,28.61766789,60.24844416
WP,30+ m,2015-03-10 00:00:00,68,20.32662338,3.741391678,8.405714286,10.96548507,4.735714286,300,1.900084811,6.428129119,22.40806261,37.40164474,6.01397532,63.95162498,55.54040593
WP,30+ m,2015-04-14 00:00:00,68,20.46038961,0.351948052,8.346103896,4.72105191,4.133506494,300,2.010629583,6.809650613,61.66988978,80.82640646,0.416175708,88.07967586,78.37998753
WP,30+ m,2015-05-05 00:00:00,46,20.54454545,0.538484848,8.256969697,9.30365352,4.702727273,300,2.080411198,6.785877082,61.40598661,23.22624763,0,66.1883927,64.42376266
WP,30+ m,2015-06-09 00:00:00,74.5,20.40644444,0.237777778,8.269666667,2.698993523,3.479,300,2.089919269,6.795129492,82.94823625,113.2661486,7.256039941,95.41506417,79.61698185
WP,30+ m,2015-07-14 00:00:00,68.5,20.48141026,0.452820513,7.984871795,3.123650429,3.333333333,300,2.148096261,6.816507646,91.14380651,162.9834707,3.257581118,94.06768582,82.24557971
WP,30+ m,2015-08-10 00:00:00,69.5,20.53225,0.507,8.173375,2.696559814,3.02075,300,2.176010434,6.720453241,73.94179967,124.6370779,1.84575485,96.61823639,79.89937412
WP,30+ m,2015-09-09 00:00:00,72,20.60564706,0.355294118,7.937058824,2.364261837,2.584352941,300,2.308319702,6.72834271,92.95382815,173.0082981,8.337996599,101.1102844,77.69054486
WP,30+ m,2015-10-06 00:00:00,67,20.6292,0.2972,7.923733333,2.293174806,2.5944,300,2.323731418,6.728078425,98.2730923,162.4705283,6.382046113,98.04543913,76.45406708
WP,30+ m,2015-11-12 00:00:00,65,21.5,31.87278315,7.96,14.87024969,2.8675,227.125,1.981526224,5.798446677,106.8357829,11.375,24.70871957,19.5,54.16205572
WP,30+ m,2015-12-08 00:00:00,65,20.71323944,0.576478873,7.956056338,5.478645556,3.158591549,300,2.329798131,6.687965785,97.58684413,164.301392,3.600398056,89.16010385,74.8189429
WP,30+ m,2016-01-19 00:00:00,65.5,20.73208333,0.544166667,7.309722222,6.323546136,3.591944444,300,2.459627449,6.721889742,120.5478038,194.5056217,13.21626231,82.51805819,70.53588368
WP,30+ m,2016-02-16 00:00:00,70,20.5917284,2.559081065,7.852716049,10.07910047,4.465432099,300,2.230729522,6.588441593,51.38354072,116.5421333,9.791556836,72.48773714,60.89651516
WP,30+ m,2016-03-08 00:00:00,67,20.60386667,2.548644659,8.4656,10.42630094,5.314,300,2.113561434,6.568244659,11.76520338,40.57769241,11.28293775,63.97809491,56.37475618
WP,30+ m,2016-04-13 00:00:00,70.5,20.61426829,0.244756098,7.73097561,4.760852687,4.044390244,300,2.196101985,6.870575635,81.31052033,105.8702291,10.51970731,84.77596187,78.47088773
WP,30+ m,2016-05-17 00:00:00,68.5,20.56782051,0.169615385,8.042435897,3.790964844,3.325769231,300,2.206274897,6.837802353,86.5713792,117.7925224,16.69005507,100.0846226,72.62303698
WP,30+ m,2016-06-14 00:00:00,65,20.6571831,0.198169014,8.037042254,3.395362218,3.167183099,300,2.303673991,6.709467232,66.46093491,96.42448961,10.00438504,86.64945465,70.10577541
WP,30+ m,2016-07-12 00:00:00,67.5,20.61618421,0.189736842,8.099605263,2.801723567,2.606184211,300,2.288262735,6.700508233,75.7401746,125.8813482,9.639348357,95.11214845,75.85254779
WP,30+ m,2016-08-10 00:00:00,62.57575758,20.40333333,0.189545455,7.717727273,2.861263873,2.700454545,326.158878,2.305946515,6.788221504,92.22466678,139.710646,10.08676839,92.41202568,74.93501961
WP,30+ m,2016-09-07 00:00:00,67.5,20.63631579,0.155526316,9.175657895,3.219326025,2.616447368,300,2.13568927,6.539252107,4.309534714,48.3986471,0.045204226,95.49194811,75.85178207
WP,30+ m,2016-10-12 00:00:00,73.5,20.64681818,0.131022727,8.160909091,1.500205732,1.712272727,300,2.292503598,6.71959917,84.9452211,186.7494763,14.17441743,109.3566792,81.11447301
WP,30+ m,2016-11-09 00:00:00,65.5,20.86180556,0.262638889,8.296388889,3.58266451,2.369444444,300,2.429723802,6.553852594,59.73125207,129.8430799,8.05538346,91.68808118,70.73144784
WP,30+ m,2016-12-05 00:00:00,68.5,20.77576923,0.391282051,7.892307692,4.856203049,2.848846154,300,2.382834876,6.723043008,91.39602492,181.5812746,9.845390923,94.07544017,76.42097488
WP,30+ m,2017-02-08 00:00:00,70.5,20.3847561,0.928292683,8.151707317,5.037351553,4.647804878,300,2.063861858,6.728766478,47.61853145,39.28778554,0.003303153,78.06109423,68.71725208
WP,30+ m,2017-03-14 00:00:00,68,20.38142857,0.303116883,8.192597403,4.591936852,4.364545455,300,2.062676071,6.80600019,73.72129911,66.42228766,0.81611418,83.53143046,72.73426726
WP,30+ m,2017-04-19 00:00:00,69,20.47037975,0.260886076,8.074683544,5.437783732,4.663417722,300,2.122615603,6.811866825,68.91393853,70.25583459,1.396124571,78.97195009,71.31533013
WP,30+ m,2017-05-16 00:00:00,66.5,20.50756757,0.192297297,7.997027027,5.104554601,4.524594595,300,2.187520431,6.729664633,71.79421693,65.40877796,1.208036737,73.73398718,66.42366195
WP,30+ m,2017-06-13 00:00:00,72,20.49164706,0.103647059,9.123411765,4.357683941,3.978470588,300,2.052655596,6.519303468,0.825176471,20.71918967,0,79.25479968,67.5551194
WP,30+ m,2017-07-11 00:00:00,65,20.50619718,0.119577465,7.868873239,3.172540119,3.639577465,300,2.192974544,6.813735351,98.02704918,109.4502998,4.633314409,86.59029228,73.78546272
WP,30+ m,2017-08-08 00:00:00,66.5,20.53189189,0.125945946,8.410135135,2.808097559,3.098783784,300,2.186213182,6.709888713,59.53727966,88.65928831,9.099251406,89.39768074,71.39367993
WP,30+ m,2017-09-12 00:00:00,66,20.60561644,0.111369863,9.485890411,2.580368158,2.463561644,300,2.11728915,6.398618697,0.748630137,25.02945531,4.229005476,91.16578327,69.85506761
WP,30+ m,2017-10-12 00:00:00,67.5,20.62013158,0.110789474,8.1675,1.339897494,2.100131579,300,2.304594927,6.686737436,85.52838669,153.5756138,9.57102457,101.0520772,75.64566831
WP,30+ m,2017-11-07 00:00:00,66,20.67465753,0.259315068,8.05109589,2.468390215,2.404246575,300,2.330393013,6.712345104,88.69152233,152.1886495,7.870362641,95.91129287,78.30718317
WP,30+ m,2017-12-13 00:00:00,65.5,24.5,2.155632865,8.18375,18.33951264,2.696111111,200,1.600861872,5.683016307,248.7941324,2.886111111,9.352608734,1.832361111,74.64230896
WP,30+ m,2018-01-11 00:00:00,45,20.46942665,2.651983947,9.061218816,0.330785985,4.82572693,2253.548758,1.772704804,6.209416234,3.411523643,0.746039969,1.651912487,2.700808286,55.23499217
WP,30+ m,2018-02-07 00:00:00,45,20.25251699,1.696450114,8.676007784,0.258232574,2.970123682,2325.643962,1.766013869,6.668305952,93.18148449,3.262142827,0.109424639,27.87335608,70.7424405
WP,30+ m,2018-02-28 00:00:00,61.5,20.24324226,0.664611334,8.49876673,0.254234704,3.133120993,2339.100804,1.788167478,6.652527527,133.762671,15.85154171,0,36.69155796,78.45781399
WP,30+ m,2018-03-13 00:00:00,66.5,20.25334875,0.713191339,8.489978854,0.516130821,3.211980565,2225.525045,1.790080881,6.525874633,130.0482961,22.43340952,0.060428141,28.24759219,77.84233424
WP,30+ m,2018-04-10 00:00:00,66.5,20.27641095,0.545843951,8.336448793,0.297608379,3.106004989,2062.404089,1.832125692,6.690578853,136.5434652,47.02305835,0.216164913,41.19102705,80.00128283
WP,30+ m,2018-05-15 00:00:00,66.5,20.35640934,0.53346885,8.014324399,4.005350472,3.074930152,1248.537655,1.947890197,6.578174582,158.6664442,73.78720773,0.772145434,37.46997013,80.52317475
WP,30+ m,2018-06-12 00:00:00,66,20.33187756,0.467574948,8.073785232,2.012417496,2.815894079,857.3683967,1.8503168,5.629952595,227.9443104,49.99494261,0.579182288,13.28288772,77.29063512
WP,30+ m,2018-07-17 00:00:00,65.5,20.34087068,0.483742228,8.049956475,0.761227742,2.477720031,1299.97748,1.897283303,6.391091118,186.3795542,78.21170366,0.095968364,29.30707517,82.33203247
WP,30+ m,2018-08-14 00:00:00,64.02898551,20.16688178,0.634370001,7.907625149,0.680905834,2.537276751,1039.065377,2.073911532,6.084185226,167.3603211,81.20006959,0.593230148,27.18411499,83.75914287
WP,30+ m,2018-09-11 00:00:00,67,20.45737218,0.607910177,7.949165391,0.354726065,2.382428583,1138.422601,2.057053201,6.286003279,161.0294678,105.9621074,2.01356313,44.06887987,85.54558915
WP,30+ m,2018-12-12 00:00:00,68,20.6016528,0.617633382,8.017479702,0.511758841,2.317775666,1112.452298,2.094152264,6.477019109,154.5428618,121.9295752,1.425610489,37.66424247,80.71521917
WP,30+ m,2019-02-12 00:00:00,65.5,20.46270458,2.498536518,7.924065485,0.607255419,6.841353848,31.42499313,1.822108762,6.256849781,49.94853726,18.95814702,2.308027279,4.148618201,59.17517709
WP,30+ m,2019-03-12 00:00:00,61.12698413,20.17681619,0.583257474,8.024861004,0.499302648,4.587142857,429.746194,2.162559466,6.806947187,62.48346583,37.59931836,0.690652557,68.4946799,77.84262694
WP,30+ m,2019-04-09 00:00:00,67.5,20.4935328,0.497607309,7.973585501,0.29139844,3.188157895,470.0446615,2.215328079,6.828086473,81.87541123,79.29661497,2.056717703,72.68810726,72.64398047
WP,30+ m,2019-05-14 00:00:00,66,20.49314386,0.42090648,8.070562356,0.853798621,2.858134206,547.1565694,2.239080222,6.500274453,74.57033791,173.6187403,5.375388175,106.7000489,70.97901994
WP,30+ m,2019-06-12 00:00:00,63.05970149,20.63797388,0.871391918,8.050074744,2.524178533,2.972530515,342.0897127,2.30336027,5.530044457,133.9266177,109.4666836,0.994211996,51.47080939,61.68357311
WP,30+ m,2019-07-12 00:00:00,67.5,20.52587071,0.467713808,7.696609912,0.936106298,2.578330344,298.6143469,1.976468644,6.159603529,235.6590507,95.97358186,4.28784064,16.99112172,76.26998269
WP,30+ m,2019-08-13 00:00:00,65,20.31176895,0.514283046,7.636732316,0.738256769,2.47708459,429.0249006,1.96715177,6.333369188,224.4634039,86.97313779,4.451507539,20.27082802,84.75119697
WP,30+ m,2019-09-10 00:00:00,65.5,20.57247764,0.533582266,7.883517754,0.599014685,2.155641568,587.1163343,1.929311833,6.339108105,223.3889692,97.41269442,4.711657256,25.19173728,83.99498111
WP,30+ m,2020-01-23 00:00:00,57.5,22.44771308,15.66072685,4.045064844,5.25432492,4.877072103,245.6255483,1.901779026,6.21325252,157.6413043,0,2.165144565,0,63.50671737
WP,30+ m,2020-02-11 00:00:00,70.5,20.58296592,1.336690999,7.572871758,0.595341624,2.989191682,253.5940034,1.991904223,6.260497109,207.8272013,115.1359722,9.477081566,19.85691543,74.05014279
WP,30+ m,2020-03-10 00:00:00,64.5,20.66387142,1.925934378,7.831297505,0.460988908,4.239926113,326.4910833,1.999870237,6.159383388,118.7426009,70.52282947,4.653537477,18.72222015,65.69611088
WP,30+ m,2020-08-11 00:00:00,64,20.74615346,0.545145627,6.95862806,1.016706785,2.534397343,211.7012438,2.09775345,6.118116098,300.6555424,97.23056574,12.27088977,9.53930222,85.48401965
WP,30+ m,2020-09-08 00:00:00,64.5,20.7448394,0.521413979,7.803309847,0.883769448,2.327368141,323.3742213,2.057371116,6.089494445,227.8702587,71.01445491,5.668697277,13.49762563,87.03979317
WP,30+ m,2020-10-13 00:00:00,65,20.73435889,0.561745124,6.84249058,1.692968346,2.081826037,146.5295312,2.201516267,5.890603232,312.041901,134.7310281,10.67423268,9.267568494,86.86610951
WP,30+ m,2020-11-10 00:00:00,62.5,20.87063862,0.664695713,6.939224729,0.822136612,2.440344791,217.3652482,2.205813542,6.199105517,281.2619609,92.07306814,14.44316702,10.54538851,86.7556359
WP,30+ m,2020-12-08 00:00:00,60.5,20.92948888,0.945023032,4.905383626,0.694097684,2.608387749,198.7696192,2.49878124,6.567303195,327.640609,304.4130432,55.58853928,16.07551891,87.14900482
WP,30+ m,2021-01-19 00:00:00,65,20.80436988,1.68714726,7.431983492,0.52960335,3.251401769,152.4175128,2.059717365,6.087303783,161.935975,147.8009418,16.39755073,26.96923751,67.07871684
WP,30+ m,2021-02-16 00:00:00,61,20.76095224,1.867895941,7.837722907,0.66620687,4.437524358,240.5764436,1.935780593,5.885013005,148.7709352,39.55248963,4.9155521,6.018403225,64.79382829
WP,30+ m,2021-03-16 00:00:00,68.5,20.71680612,0.981118292,7.601725029,0.562414383,4.245999848,207.5713461,2.024896824,6.308989396,180.3797286,72.26890554,7.466090872,13.95269391,73.16315017
WP,30+ m,2021-04-13 00:00:00,66.5,20.75290385,0.92896661,7.735926141,0.44442325,4.153220715,223.299028,2.036413754,6.296610337,145.8578619,58.85633288,7.008446854,15.93606242,70.7240198
WP,30+ m,2021-05-11 00:00:00,63,20.79042986,0.623012251,8.193806503,1.171274165,3.881059766,322.719037,1.850127865,5.774615964,178.831408,27.2384747,3.278660868,5.580886999,78.54668228
WP,30+ m,2021-06-08 00:00:00,65.5,20.73909064,0.533417016,7.271801525,0.86541283,3.21436672,192.8888889,2.029824902,6.343446102,255.1018173,96.64280486,9.660526148,14.60718256,88.08291074
WP,30+ m,2021-07-13 00:00:00,60.5,20.85484945,0.556134389,7.156394278,1.413950248,3.595943776,172.0004025,2.13566974,5.971547034,260.1759271,56.29978255,6.073329754,6.769097986,81.77237566
WP,30+ m,2021-08-10 00:00:00,69.5,20.82311486,0.761861506,6.202689518,0.690675477,3.047186816,167.8936182,2.265988538,6.392907768,302.4775929,162.9799819,31.78018429,22.21044206,86.84785807
WP,30+ m,2021-09-07 00:00:00,68.5,20.80115079,0.58629867,7.123724362,1.35288343,2.700377026,184.9367474,2.032185718,5.87382546,272.3853383,100.0538845,14.12318905,15.43905411,89.6989919
WP,30+ m,2021-10-12 00:00:00,66.5,20.8218926,0.663993072,7.210665711,0.82559882,2.611838666,195.1150411,2.133173281,6.265994629,251.5604785,87.12746617,11.84835604,15.28118682,89.1464759
WP,30+ m,2021-11-09 00:00:00,68,20.85574588,0.717841663,7.196895581,0.839112073,2.131531439,204.4487147,2.155749663,6.200104314,249.0639784,116.8562876,14.78023782,21.80283241,90.67566881
WP,30+ m,2021-12-07 00:00:00,65.5,20.89298563,2.037649637,7.663731672,0.641082764,2.740303415,298.4687234,2.131096373,5.978021869,179.4843985,80.81018163,9.602454021,17.02721884,77.15723881
WP,30+ m,2022-01-18 00:00:00,67,20.80174661,0.995845512,7.248246374,0.485670798,3.342333661,210.6011126,1.978418243,6.493130725,213.3996237,101.953732,14.29025446,22.03398237,85.83844856
WP,30+ m,2022-02-08 00:00:00,66.5,20.74230462,1.309720165,7.529323897,0.699113497,4.215060474,195.3134705,2.035119505,6.095801621,177.2290389,71.45178056,7.599418851,12.68213921,65.59207735
WP,30+ m,2022-03-08 00:00:00,59,20.55514517,0.735899261,3.294166294,18.38190812,5.769607788,248,1.802794983,6.433961323,195.1164756,2.155576271,0.545762712,0.718496684,75.30617332
WP,30+ m,2022-04-05 00:00:00,65.5,20.68758385,0.727923459,7.392287151,0.592525896,4.435691801,196.5152901,1.972849873,6.495748496,220.2648577,40.15984688,3.322097923,4.851759842,84.52914432
WP,30+ m,2022-05-10 00:00:00,62.5,20.71388679,0.601634897,7.770716606,12.75737119,4.317060251,293.2024937,1.990828299,6.457099897,175.22201,24.02696913,2.921216068,8.746368229,74.63870689
WP,30+ m,2022-06-14 00:00:00,65,20.70561326,0.560057745,7.244989817,0.900804554,3.492909806,199.9052831,1.989376217,6.322121298,262.6937572,60.88383156,7.406312969,8.195345862,89.51465582
WP,30+ m,2022-07-12 00:00:00,59,20.76714083,0.622498271,7.137494884,1.772330751,3.405578422,240.7426314,1.965131314,5.876751808,319.2899025,20.80889228,0.986174447,1.762824859,86.19162711
WP,30+ m,2022-08-09 00:00:00,68,20.7654649,0.636467752,6.598458527,0.864518302,3.105657488,177.9149417,2.195658447,6.458068044,299.8508589,101.9262446,17.46513747,8.656049601,90.55600089
WP,30+ m,2022-09-06 00:00:00,63.5,20.84001668,0.614574274,7.040883205,1.079727743,3.24788683,212.3758955,2.157352776,6.15003247,270.6913615,49.22529472,9.787416662,5.442760745,84.96781437
WP,30+ m,2022-10-18 00:00:00,65,20.89044745,0.631957485,6.966174358,1.470381226,2.503713776,199.9730571,2.229626019,5.878183822,283.7604239,81.2781917,8.462749516,7.348688129,72.92351959
WP,30+ m,2022-11-08 00:00:00,64.5,20.86424536,0.804548902,7.671187561,1.377077268,2.357090507,275.0941902,2.057583283,5.880203198,242.7409586,52.4069075,5.256866382,9.719296567,87.64732436
WP,30+ m,2022-12-06 00:00:00,60,20.92746134,0.997680789,7.230685477,0.948282442,3.067985094,199.4213229,2.142774743,6.070849575,230.4859397,64.18181614,8.937483158,6.766827923,79.81869236
WP,30+ m,2023-01-17 00:00:00,66,20.75579879,1.445818686,7.168459775,0.713929169,4.161708825,193.0863848,2.048097871,6.219084687,209.1205698,73.45882602,8.819277306,10.47909309,74.31608486
WP,30+ m,2023-02-14 00:00:00,68,20.58421291,1.86592625,6.704522813,0.435913172,4.835326274,190.025974,1.98740929,6.615657858,240.9019237,38.90560138,8.136540684,5.556472381,81.39726913
WP,30+ m,2023-03-14 00:00:00,63.5,20.5670679,1.360533045,7.016593087,0.866342338,4.13236948,212.3823529,1.906095675,6.368132179,267.835287,22.93570402,0.579111676,1.332011935,80.44210842
WP,30+ m,2023-04-11 00:00:00,66,20.58834969,0.851973441,7.14273781,0.671806884,3.760779416,197.8356164,1.913726971,6.54379988,274.3995531,43.02907001,5.413720268,5.016169237,89.02637476
WP,30+ m,2023-05-09 00:00:00,63,20.60152734,0.754436544,5.974573748,0.477828747,3.454265972,208.2245877,2.187091857,6.773480608,348.6219116,142.9050214,26.34051084,6.755261169,80.83871373
WP,30+ m,2023-06-13 00:00:00,73.5,20.63243003,0.606505774,7.120090537,0.535185768,2.908788126,168.9702218,2.116819692,6.563872565,253.4118094,101.0000866,13.31306671,17.56940786,89.71237115
WP,30+ m,2023-07-18 00:00:00,65,20.66255489,0.632571123,6.570999121,1.154237473,3.035431501,0,2.267697847,6.391095585,280.7662104,174.0728513,14.43664994,9.865047892,78.49450263
